"1","2","ObjectA","ObjectB","dist.sum","dist.avg","traits.length","objID.A","objID.B"
23,158,23,158,4.25,0.326923076923077,13,"Central Ridged Petal","Wrinkly"
23,159,23,159,8.55,0.407142857142857,21,"Central Ridged Petal","Wrinkly Kite"
23,160,23,160,5.41666666666667,0.257936507936508,21,"Central Ridged Petal","Zebra Hoof"
24,25,24,25,5.85,0.278571428571429,21,"Central Ridged Textured Circle","Central Ridged Triangle"
24,26,24,26,7.85,0.373809523809524,21,"Central Ridged Textured Circle","Central Seven Ridged Extended Trident"
24,27,24,27,6.51666666666667,0.31031746031746,21,"Central Ridged Textured Circle","Central Troughed Petal"
24,28,24,28,9.8,0.753846153846154,13,"Central Ridged Textured Circle","Cheeky"
24,29,24,29,6.68333333333333,0.318253968253968,21,"Central Ridged Textured Circle","Chubby Trident"
24,30,24,30,5.01666666666667,0.238888888888889,21,"Central Ridged Textured Circle","Circular Petal"
24,31,24,31,7.01666666666667,0.369298245614035,19,"Central Ridged Textured Circle","Circular tipping spine"
24,32,24,32,8.4,0.4,21,"Central Ridged Textured Circle","Complex Central Ridged Triangle"
24,33,24,33,8.51666666666667,0.448245614035088,19,"Central Ridged Textured Circle","Cracked Kite"
24,34,24,34,6.6,0.314285714285714,21,"Central Ridged Textured Circle","Crinkle Tops"
24,35,24,35,8.63333333333333,0.664102564102564,13,"Central Ridged Textured Circle","Cruciform Arrow"
24,36,24,36,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Dagger"
24,37,24,37,9.23333333333333,0.485964912280702,19,"Central Ridged Textured Circle","Diamond Kite"
24,38,24,38,8.26666666666667,0.435087719298246,19,"Central Ridged Textured Circle","Double Dimpled Hexagon"
24,39,24,39,7.18333333333333,0.342063492063492,21,"Central Ridged Textured Circle","Eared Trident"
24,40,24,40,4.51666666666667,0.225833333333333,20,"Central Ridged Textured Circle","Elephant"
24,41,24,41,6.26666666666667,0.329824561403509,19,"Central Ridged Textured Circle","Elongated Asymmetrical"
24,42,24,42,4.76666666666667,0.226984126984127,21,"Central Ridged Textured Circle","Extended Central Long Troughed Petal"
24,43,24,43,7.01666666666667,0.350833333333333,20,"Central Ridged Textured Circle","Extended Central Ridged and Textured Trident"
24,44,24,44,5.76666666666667,0.274603174603175,21,"Central Ridged Textured Circle","Extended Central Troughed Petal"
24,45,24,45,6.01666666666667,0.286507936507936,21,"Central Ridged Textured Circle","Extended Forked Arrow"
24,46,24,46,6.6,0.314285714285714,21,"Central Ridged Textured Circle","Extended Troughed Trident"
24,47,24,47,10.7333333333333,0.564912280701754,19,"Central Ridged Textured Circle","Eyeball"
24,48,24,48,8.76666666666667,0.46140350877193,19,"Central Ridged Textured Circle","Five Ridged Criss Cross"
24,49,24,49,8.51666666666667,0.405555555555556,21,"Central Ridged Textured Circle","Five Thin Ridged Branching Fan"
24,50,24,50,7.93333333333333,0.377777777777778,21,"Central Ridged Textured Circle","Five Thin Ridged Fan"
24,51,24,51,5.26666666666667,0.263333333333333,20,"Central Ridged Textured Circle","Flying squirrel"
24,52,24,52,5.26666666666667,0.27719298245614,19,"Central Ridged Textured Circle","Forked Oval"
24,53,24,53,4.35,0.228947368421053,19,"Central Ridged Textured Circle","Forked Spade"
24,54,24,54,6.43333333333333,0.33859649122807,19,"Central Ridged Textured Circle","Four Ridged Linear Spade"
24,55,24,55,6.85,0.360526315789474,19,"Central Ridged Textured Circle","Four Thin Ridged Petal"
24,56,24,56,11.25,0.535714285714286,21,"Central Ridged Textured Circle","Funky Central Ridged Diamond"
24,57,24,57,5.18333333333333,0.246825396825397,21,"Central Ridged Textured Circle","Funky Central Ridged Spade"
24,58,24,58,9.23333333333333,0.485964912280702,19,"Central Ridged Textured Circle","Fusiform Dimpled Diamond"
24,59,24,59,8.13333333333333,0.625641025641026,13,"Central Ridged Textured Circle","Fusiform spines"
24,60,24,60,5.76666666666667,0.384444444444444,15,"Central Ridged Textured Circle","Generic Double Dimpled Complex Polygon"
24,61,24,61,9.56666666666667,0.503508771929825,19,"Central Ridged Textured Circle","Generic Kite"
24,62,24,62,7.3,0.561538461538462,13,"Central Ridged Textured Circle","Generic Single Dimpled Complex Polygon"
24,63,24,63,9.6,0.505263157894737,19,"Central Ridged Textured Circle","Geometric Arrowhead"
24,64,24,64,8.56666666666667,0.450877192982456,19,"Central Ridged Textured Circle","Helter Skelter"
24,65,24,65,5.51666666666667,0.324509803921569,17,"Central Ridged Textured Circle","High Ridged Diamond"
24,66,24,66,9.26666666666667,0.487719298245614,19,"Central Ridged Textured Circle","Kite with Bubble"
24,67,24,67,8.56666666666667,0.450877192982456,19,"Central Ridged Textured Circle","Kite-Like"
24,68,24,68,5.76666666666667,0.274603174603175,21,"Central Ridged Textured Circle","Llama"
24,69,24,69,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Lobular Trident"
24,70,24,70,8.26666666666667,0.393650793650794,21,"Central Ridged Textured Circle","Lopsided Trident"
24,71,24,71,6.43333333333333,0.33859649122807,19,"Central Ridged Textured Circle","Madeleine"
24,72,24,72,7.26666666666667,0.382456140350877,19,"Central Ridged Textured Circle","Madeleine Trident"
24,73,24,73,9.58333333333333,0.563725490196078,17,"Central Ridged Textured Circle","Many Celled"
24,74,24,74,10.5333333333333,0.554385964912281,19,"Central Ridged Textured Circle","Many Celled Central Complex Polygon"
24,75,24,75,5.26666666666667,0.250793650793651,21,"Central Ridged Textured Circle","Many Ridged Linear Fan"
24,76,24,76,5.51666666666667,0.262698412698413,21,"Central Ridged Textured Circle","Many Ridged Petal"
24,77,24,77,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Many Ridged Trident"
24,78,24,78,7.18333333333333,0.342063492063492,21,"Central Ridged Textured Circle","Many Thin Ridged Spade "
24,79,24,79,6.26666666666667,0.329824561403509,19,"Central Ridged Textured Circle","Minnie Indented Shell"
24,80,24,80,3.85,0.202631578947368,19,"Central Ridged Textured Circle","Minnie Ridged Circle"
24,81,24,81,7.63333333333333,0.587179487179487,13,"Central Ridged Textured Circle","Nub Spine"
24,82,24,82,10.2666666666667,0.488888888888889,21,"Central Ridged Textured Circle","Oak Leaf"
24,83,24,83,8.68333333333333,0.457017543859649,19,"Central Ridged Textured Circle","Oblong Branching Crown"
24,84,24,84,7.35,0.35,21,"Central Ridged Textured Circle","Pear Shaped Wedge"
24,85,24,85,7.93333333333333,0.417543859649123,19,"Central Ridged Textured Circle","Radial Angled Spines"
24,86,24,86,6.98333333333333,0.41078431372549,17,"Central Ridged Textured Circle","Raised Dimple"
24,87,24,87,8.73333333333333,0.623809523809524,14,"Central Ridged Textured Circle","Raised Rectangle"
24,88,24,88,5.85,0.307894736842105,19,"Central Ridged Textured Circle","Rake"
24,89,24,89,4.26666666666667,0.203174603174603,21,"Central Ridged Textured Circle","Ridged Circle"
24,90,24,90,7.83333333333333,0.356060606060606,22,"Central Ridged Textured Circle","Round Bottomed Textured Tulip"
24,91,24,91,7.76666666666667,0.36984126984127,21,"Central Ridged Textured Circle","Round Ridged Trident"
24,92,24,92,7.18333333333333,0.342063492063492,21,"Central Ridged Textured Circle","Round Sided Trident"
24,93,24,93,8.81666666666667,0.464035087719298,19,"Central Ridged Textured Circle","Rounded Cone"
24,94,24,94,7.93333333333333,0.417543859649123,19,"Central Ridged Textured Circle","Shallow Ridged Branching Fan"
24,95,24,95,3.6,0.171428571428571,21,"Central Ridged Textured Circle","Shallow Ridged Circle"
24,96,24,96,5.01666666666667,0.264035087719298,19,"Central Ridged Textured Circle","Shallow Ridged Wide Crown"
24,97,24,97,8.56666666666667,0.450877192982456,19,"Central Ridged Textured Circle","Sharp Kite"
24,98,24,98,7.76666666666667,0.36984126984127,21,"Central Ridged Textured Circle","Short Many Ridged Trident"
24,99,24,99,4.26666666666667,0.203174603174603,21,"Central Ridged Textured Circle","Short Troughed Diamond"
24,100,24,100,7.26666666666667,0.346031746031746,21,"Central Ridged Textured Circle","Short Troughed Trident"
24,101,24,101,9.98333333333333,0.525438596491228,19,"Central Ridged Textured Circle","Single Dimpled Heptagon"
24,102,24,102,8.06666666666667,0.424561403508772,19,"Central Ridged Textured Circle","Single Dimpled Hexagon"
24,103,24,103,9.56666666666667,0.503508771929825,19,"Central Ridged Textured Circle","Single Dimpled Hexagon with Serrated Edges"
24,104,24,104,8.98333333333333,0.47280701754386,19,"Central Ridged Textured Circle","Single Dimpled Octagon"
24,105,24,105,8.4,0.442105263157895,19,"Central Ridged Textured Circle","Single Dimpled Pentagon"
24,106,24,106,8.81666666666667,0.464035087719298,19,"Central Ridged Textured Circle","Single Dimpled Quadrilateral"
24,107,24,107,4.76666666666667,0.250877192982456,19,"Central Ridged Textured Circle","Single Ridged Spade"
24,108,24,108,6.68333333333333,0.318253968253968,21,"Central Ridged Textured Circle","Six Ridged Troughed Trident"
24,109,24,109,5.51666666666667,0.262698412698413,21,"Central Ridged Textured Circle","Skinny Pear Shaped Wedge"
24,110,24,110,6.8,0.523076923076923,13,"Central Ridged Textured Circle","Smooth"
24,111,24,111,7.63333333333333,0.587179487179487,13,"Central Ridged Textured Circle","Smooth Arrow"
24,112,24,112,8.76666666666667,0.487037037037037,18,"Central Ridged Textured Circle","Smooth Nubbed"
24,113,24,113,8.13333333333333,0.625641025641026,13,"Central Ridged Textured Circle","Smooth Petal"
24,114,24,114,9.8,0.753846153846154,13,"Central Ridged Textured Circle","Smooth Scalloped"
24,115,24,115,7.56666666666667,0.398245614035088,19,"Central Ridged Textured Circle","Spear"
24,116,24,116,8.9,0.468421052631579,19,"Central Ridged Textured Circle","Square Kite with Nodules"
24,117,24,117,9.48333333333333,0.499122807017544,19,"Central Ridged Textured Circle","Squished Kite"
24,118,24,118,7.51666666666667,0.375833333333333,20,"Central Ridged Textured Circle","Stretched Airplane"
24,119,24,119,7.6,0.38,20,"Central Ridged Textured Circle","Stretched Bilateral Central Ridged"
24,120,24,120,5.26666666666667,0.250793650793651,21,"Central Ridged Textured Circle","Stretched Branching Crown"
24,121,24,121,4.1,0.215789473684211,19,"Central Ridged Textured Circle","Stretched Minnie Indented Shell"
24,122,24,122,10.1,0.480952380952381,21,"Central Ridged Textured Circle","Stretched Two Dimpled Spade"
24,123,24,123,8.26666666666667,0.435087719298246,19,"Central Ridged Textured Circle","Symmetrical Criss Cross"
24,124,24,124,5.51666666666667,0.262698412698413,21,"Central Ridged Textured Circle","Tall Central Ridged Petal"
24,125,24,125,7.16666666666667,0.311594202898551,23,"Central Ridged Textured Circle","Textured Trident"
24,126,24,126,8.81666666666667,0.464035087719298,19,"Central Ridged Textured Circle","Thin Ridged Kite"
24,127,24,127,7.43333333333333,0.353968253968254,21,"Central Ridged Textured Circle","Thin Ridged Trident"
24,128,24,128,8.26666666666667,0.393650793650794,21,"Central Ridged Textured Circle","Three Ridged Linear Fan with Ridge outgrowths"
24,129,24,129,5.76666666666667,0.274603174603175,21,"Central Ridged Textured Circle","Three Ridged Petal"
24,130,24,130,5.83333333333333,0.448717948717949,13,"Central Ridged Textured Circle","Thumbprint disc"
24,131,24,131,7.35,0.35,21,"Central Ridged Textured Circle","Triangular Spines"
24,132,24,132,5.35,0.254761904761905,21,"Central Ridged Textured Circle","Triangular Troughed Arrow"
24,133,24,133,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Trident"
24,134,24,134,7.43333333333333,0.353968253968254,21,"Central Ridged Textured Circle","Trident with one side outgrowth"
24,135,24,135,8.01666666666667,0.381746031746032,21,"Central Ridged Textured Circle","Trident with Pointed Base"
24,136,24,136,6.26666666666667,0.298412698412698,21,"Central Ridged Textured Circle","Trident with Rounded Base"
24,137,24,137,11.1333333333333,0.585964912280702,19,"Central Ridged Textured Circle","Triple Dimpled Crown"
24,138,24,138,5.01666666666667,0.238888888888889,21,"Central Ridged Textured Circle","Triple Ridged Petal"
24,139,24,139,6.18333333333333,0.294444444444444,21,"Central Ridged Textured Circle","Troughed Diamond"
24,140,24,140,8.5,0.653846153846154,13,"Central Ridged Textured Circle","Tunnel"
24,141,24,141,3.6,0.171428571428571,21,"Central Ridged Textured Circle","Two Big Lobes"
24,142,24,142,10.35,0.492857142857143,21,"Central Ridged Textured Circle","Two Dimpled Fan"
24,143,24,143,7.6,0.361904761904762,21,"Central Ridged Textured Circle","Two Dimpled Fan with Tail"
24,144,24,144,8.93333333333333,0.470175438596491,19,"Central Ridged Textured Circle","Two Dimpled Rectangle"
24,145,24,145,7.05,0.371052631578947,19,"Central Ridged Textured Circle","Two Ridged Trident"
24,146,24,146,7.26666666666667,0.346031746031746,21,"Central Ridged Textured Circle","Two Ridged Troughed Trident"
24,147,24,147,7.1,0.373684210526316,19,"Central Ridged Textured Circle","Two Ridged Wedge"
24,148,24,148,7.26666666666667,0.382456140350877,19,"Central Ridged Textured Circle","Two Sectioned Wedge"
24,149,24,149,10,0.769230769230769,13,"Central Ridged Textured Circle","Volcano"
24,150,24,150,5.01666666666667,0.238888888888889,21,"Central Ridged Textured Circle","Wavey Trident"
24,151,24,151,7.01666666666667,0.369298245614035,19,"Central Ridged Textured Circle","Wedged Branching Crown"
24,152,24,152,9.85,0.469047619047619,21,"Central Ridged Textured Circle","Whale Blow"
24,153,24,153,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Wide Thin Ridged Trident"
24,154,24,154,7.01666666666667,0.334126984126984,21,"Central Ridged Textured Circle","Widespread Branching Crown"
24,155,24,155,8.51666666666667,0.405555555555556,21,"Central Ridged Textured Circle","Wilted tulip"
24,156,24,156,7.35,0.35,21,"Central Ridged Textured Circle","Wishbone"
24,157,24,157,5.1,0.242857142857143,21,"Central Ridged Textured Circle","Wrapped Trident"
24,158,24,158,6.35,0.453571428571429,14,"Central Ridged Textured Circle","Wrinkly"
24,159,24,159,8.56666666666667,0.450877192982456,19,"Central Ridged Textured Circle","Wrinkly Kite"
24,160,24,160,7.43333333333333,0.391228070175439,19,"Central Ridged Textured Circle","Zebra Hoof"
25,26,25,26,5.41666666666667,0.208333333333333,26,"Central Ridged Triangle","Central Seven Ridged Extended Trident"
25,27,25,27,5.41666666666667,0.208333333333333,26,"Central Ridged Triangle","Central Troughed Petal"
25,28,25,28,10.6333333333333,0.664583333333333,16,"Central Ridged Triangle","Cheeky"
25,29,25,29,6.41666666666667,0.246794871794872,26,"Central Ridged Triangle","Chubby Trident"
25,30,25,30,4.41666666666667,0.169871794871795,26,"Central Ridged Triangle","Circular Petal"
25,31,25,31,6.33333333333333,0.263888888888889,24,"Central Ridged Triangle","Circular tipping spine"
25,32,25,32,7.88333333333333,0.303205128205128,26,"Central Ridged Triangle","Complex Central Ridged Triangle"
25,33,25,33,9.08333333333333,0.378472222222222,24,"Central Ridged Triangle","Cracked Kite"
25,34,25,34,6.16666666666667,0.237179487179487,26,"Central Ridged Triangle","Crinkle Tops"
25,35,25,35,8.96666666666667,0.560416666666667,16,"Central Ridged Triangle","Cruciform Arrow"
25,36,25,36,4.66666666666667,0.179487179487179,26,"Central Ridged Triangle","Dagger"
25,37,25,37,10.8,0.45,24,"Central Ridged Triangle","Diamond Kite"
25,38,25,38,11.8333333333333,0.493055555555556,24,"Central Ridged Triangle","Double Dimpled Hexagon"
25,39,25,39,5.25,0.201923076923077,26,"Central Ridged Triangle","Eared Trident"
25,40,25,40,4.58333333333333,0.199275362318841,23,"Central Ridged Triangle","Elephant"
25,41,25,41,6.16666666666667,0.256944444444444,24,"Central Ridged Triangle","Elongated Asymmetrical"
25,42,25,42,4.25,0.177083333333333,24,"Central Ridged Triangle","Extended Central Long Troughed Petal"
25,43,25,43,5.41666666666667,0.235507246376812,23,"Central Ridged Triangle","Extended Central Ridged and Textured Trident"
25,44,25,44,4.66666666666667,0.179487179487179,26,"Central Ridged Triangle","Extended Central Troughed Petal"
25,45,25,45,5.41666666666667,0.208333333333333,26,"Central Ridged Triangle","Extended Forked Arrow"
25,46,25,46,5.5,0.211538461538462,26,"Central Ridged Triangle","Extended Troughed Trident"
25,47,25,47,13.8,0.575,24,"Central Ridged Triangle","Eyeball"
25,48,25,48,10.3333333333333,0.430555555555556,24,"Central Ridged Triangle","Five Ridged Criss Cross"
25,49,25,49,7.08333333333333,0.272435897435897,26,"Central Ridged Triangle","Five Thin Ridged Branching Fan"
25,50,25,50,5.5,0.211538461538462,26,"Central Ridged Triangle","Five Thin Ridged Fan"
25,51,25,51,2.66666666666667,0.115942028985507,23,"Central Ridged Triangle","Flying squirrel"
25,52,25,52,6.91666666666667,0.288194444444444,24,"Central Ridged Triangle","Forked Oval"
25,53,25,53,4.33333333333333,0.180555555555556,24,"Central Ridged Triangle","Forked Spade"
25,54,25,54,4.91666666666667,0.204861111111111,24,"Central Ridged Triangle","Four Ridged Linear Spade"
25,55,25,55,5,0.208333333333333,24,"Central Ridged Triangle","Four Thin Ridged Petal"
25,56,25,56,13.2333333333333,0.508974358974359,26,"Central Ridged Triangle","Funky Central Ridged Diamond"
25,57,25,57,3.08333333333333,0.118589743589744,26,"Central Ridged Triangle","Funky Central Ridged Spade"
25,58,25,58,11.3,0.470833333333333,24,"Central Ridged Triangle","Fusiform Dimpled Diamond"
25,59,25,59,7.13333333333333,0.509523809523809,14,"Central Ridged Triangle","Fusiform spines"
25,60,25,60,6.75,0.397058823529412,17,"Central Ridged Triangle","Generic Double Dimpled Complex Polygon"
25,61,25,61,11.1333333333333,0.463888888888889,24,"Central Ridged Triangle","Generic Kite"
25,62,25,62,8.11666666666667,0.541111111111111,15,"Central Ridged Triangle","Generic Single Dimpled Complex Polygon"
25,63,25,63,9.08333333333333,0.378472222222222,24,"Central Ridged Triangle","Geometric Arrowhead"
25,64,25,64,9.46666666666667,0.394444444444444,24,"Central Ridged Triangle","Helter Skelter"
25,65,25,65,4.83333333333333,0.21969696969697,22,"Central Ridged Triangle","High Ridged Diamond"
25,66,25,66,10.8333333333333,0.451388888888889,24,"Central Ridged Triangle","Kite with Bubble"
25,67,25,67,10.1333333333333,0.422222222222222,24,"Central Ridged Triangle","Kite-Like"
25,68,25,68,4.16666666666667,0.16025641025641,26,"Central Ridged Triangle","Llama"
25,69,25,69,4.33333333333333,0.166666666666667,26,"Central Ridged Triangle","Lobular Trident"
25,70,25,70,4.83333333333333,0.185897435897436,26,"Central Ridged Triangle","Lopsided Trident"
25,71,25,71,5.83333333333333,0.243055555555556,24,"Central Ridged Triangle","Madeleine"
25,72,25,72,5.83333333333333,0.243055555555556,24,"Central Ridged Triangle","Madeleine Trident"
25,73,25,73,11.9,0.540909090909091,22,"Central Ridged Triangle","Many Celled"
25,74,25,74,11.6,0.483333333333333,24,"Central Ridged Triangle","Many Celled Central Complex Polygon"
25,75,25,75,6.25,0.240384615384615,26,"Central Ridged Triangle","Many Ridged Linear Fan"
25,76,25,76,2.91666666666667,0.112179487179487,26,"Central Ridged Triangle","Many Ridged Petal"
25,77,25,77,4.75,0.182692307692308,26,"Central Ridged Triangle","Many Ridged Trident"
25,78,25,78,4.33333333333333,0.166666666666667,26,"Central Ridged Triangle","Many Thin Ridged Spade "
25,79,25,79,6.83333333333333,0.284722222222222,24,"Central Ridged Triangle","Minnie Indented Shell"
25,80,25,80,7.5,0.3125,24,"Central Ridged Triangle","Minnie Ridged Circle"
25,81,25,81,9.13333333333333,0.570833333333333,16,"Central Ridged Triangle","Nub Spine"
25,82,25,82,8.25,0.317307692307692,26,"Central Ridged Triangle","Oak Leaf"
25,83,25,83,9.91666666666667,0.413194444444444,24,"Central Ridged Triangle","Oblong Branching Crown"
25,84,25,84,4.75,0.182692307692308,26,"Central Ridged Triangle","Pear Shaped Wedge"
25,85,25,85,7.5,0.3125,24,"Central Ridged Triangle","Radial Angled Spines"
25,86,25,86,11.7166666666667,0.532575757575758,22,"Central Ridged Triangle","Raised Dimple"
25,87,25,87,10.5666666666667,0.62156862745098,17,"Central Ridged Triangle","Raised Rectangle"
25,88,25,88,5.58333333333333,0.232638888888889,24,"Central Ridged Triangle","Rake"
25,89,25,89,4.91666666666667,0.189102564102564,26,"Central Ridged Triangle","Ridged Circle"
25,90,25,90,6.68333333333333,0.290579710144928,23,"Central Ridged Triangle","Round Bottomed Textured Tulip"
25,91,25,91,5.08333333333333,0.195512820512821,26,"Central Ridged Triangle","Round Ridged Trident"
25,92,25,92,3.75,0.144230769230769,26,"Central Ridged Triangle","Round Sided Trident"
25,93,25,93,10.8833333333333,0.453472222222222,24,"Central Ridged Triangle","Rounded Cone"
25,94,25,94,11.5,0.479166666666667,24,"Central Ridged Triangle","Shallow Ridged Branching Fan"
25,95,25,95,6.83333333333333,0.262820512820513,26,"Central Ridged Triangle","Shallow Ridged Circle"
25,96,25,96,6.83333333333333,0.284722222222222,24,"Central Ridged Triangle","Shallow Ridged Wide Crown"
25,97,25,97,10.6333333333333,0.443055555555556,24,"Central Ridged Triangle","Sharp Kite"
25,98,25,98,5.83333333333333,0.224358974358974,26,"Central Ridged Triangle","Short Many Ridged Trident"
25,99,25,99,4.41666666666667,0.184027777777778,24,"Central Ridged Triangle","Short Troughed Diamond"
25,100,25,100,6.16666666666667,0.237179487179487,26,"Central Ridged Triangle","Short Troughed Trident"
25,101,25,101,11.55,0.48125,24,"Central Ridged Triangle","Single Dimpled Heptagon"
25,102,25,102,11.6333333333333,0.484722222222222,24,"Central Ridged Triangle","Single Dimpled Hexagon"
25,103,25,103,12.1333333333333,0.505555555555556,24,"Central Ridged Triangle","Single Dimpled Hexagon with Serrated Edges"
25,104,25,104,12.55,0.522916666666667,24,"Central Ridged Triangle","Single Dimpled Octagon"
25,105,25,105,10.4666666666667,0.436111111111111,24,"Central Ridged Triangle","Single Dimpled Pentagon"
25,106,25,106,10.3833333333333,0.432638888888889,24,"Central Ridged Triangle","Single Dimpled Quadrilateral"
25,107,25,107,3.16666666666667,0.143939393939394,22,"Central Ridged Triangle","Single Ridged Spade"
25,108,25,108,4.33333333333333,0.188405797101449,23,"Central Ridged Triangle","Six Ridged Troughed Trident"
25,109,25,109,4.25,0.163461538461538,26,"Central Ridged Triangle","Skinny Pear Shaped Wedge"
25,110,25,110,11.3,0.70625,16,"Central Ridged Triangle","Smooth"
25,111,25,111,5.63333333333333,0.352083333333333,16,"Central Ridged Triangle","Smooth Arrow"
25,112,25,112,8.83333333333333,0.420634920634921,21,"Central Ridged Triangle","Smooth Nubbed"
25,113,25,113,9.3,0.58125,16,"Central Ridged Triangle","Smooth Petal"
25,114,25,114,9.96666666666667,0.622916666666667,16,"Central Ridged Triangle","Smooth Scalloped"
25,115,25,115,8.46666666666667,0.352777777777778,24,"Central Ridged Triangle","Spear"
25,116,25,116,10.4666666666667,0.436111111111111,24,"Central Ridged Triangle","Square Kite with Nodules"
25,117,25,117,11.55,0.48125,24,"Central Ridged Triangle","Squished Kite"
25,118,25,118,3.5,0.152173913043478,23,"Central Ridged Triangle","Stretched Airplane"
25,119,25,119,6.66666666666667,0.266666666666667,25,"Central Ridged Triangle","Stretched Bilateral Central Ridged"
25,120,25,120,8.58333333333333,0.330128205128205,26,"Central Ridged Triangle","Stretched Branching Crown"
25,121,25,121,4.91666666666667,0.204861111111111,24,"Central Ridged Triangle","Stretched Minnie Indented Shell"
25,122,25,122,11.9166666666667,0.458333333333333,26,"Central Ridged Triangle","Stretched Two Dimpled Spade"
25,123,25,123,9.33333333333333,0.388888888888889,24,"Central Ridged Triangle","Symmetrical Criss Cross"
25,124,25,124,4.41666666666667,0.169871794871795,26,"Central Ridged Triangle","Tall Central Ridged Petal"
25,125,25,125,5.43333333333333,0.208974358974359,26,"Central Ridged Triangle","Textured Trident"
25,126,25,126,10.3833333333333,0.432638888888889,24,"Central Ridged Triangle","Thin Ridged Kite"
25,127,25,127,6.25,0.240384615384615,26,"Central Ridged Triangle","Thin Ridged Trident"
25,128,25,128,5.16666666666667,0.198717948717949,26,"Central Ridged Triangle","Three Ridged Linear Fan with Ridge outgrowths"
25,129,25,129,4.91666666666667,0.189102564102564,26,"Central Ridged Triangle","Three Ridged Petal"
25,130,25,130,9.33333333333333,0.583333333333333,16,"Central Ridged Triangle","Thumbprint disc"
25,131,25,131,6.5,0.270833333333333,24,"Central Ridged Triangle","Triangular Spines"
25,132,25,132,1.91666666666667,0.0737179487179487,26,"Central Ridged Triangle","Triangular Troughed Arrow"
25,133,25,133,2.83333333333333,0.108974358974359,26,"Central Ridged Triangle","Trident"
25,134,25,134,5.66666666666667,0.217948717948718,26,"Central Ridged Triangle","Trident with one side outgrowth"
25,135,25,135,6.33333333333333,0.243589743589744,26,"Central Ridged Triangle","Trident with Pointed Base"
25,136,25,136,3.58333333333333,0.137820512820513,26,"Central Ridged Triangle","Trident with Rounded Base"
25,137,25,137,14.7,0.6125,24,"Central Ridged Triangle","Triple Dimpled Crown"
25,138,25,138,2.33333333333333,0.0897435897435897,26,"Central Ridged Triangle","Triple Ridged Petal"
25,139,25,139,7.75,0.322916666666667,24,"Central Ridged Triangle","Troughed Diamond"
25,140,25,140,9.83333333333333,0.614583333333333,16,"Central Ridged Triangle","Tunnel"
25,141,25,141,7.08333333333333,0.272435897435897,26,"Central Ridged Triangle","Two Big Lobes"
25,142,25,142,11.5833333333333,0.44551282051282,26,"Central Ridged Triangle","Two Dimpled Fan"
25,143,25,143,9.08333333333333,0.349358974358974,26,"Central Ridged Triangle","Two Dimpled Fan with Tail"
25,144,25,144,12.5,0.520833333333333,24,"Central Ridged Triangle","Two Dimpled Rectangle"
25,145,25,145,6.03333333333333,0.251388888888889,24,"Central Ridged Triangle","Two Ridged Trident"
25,146,25,146,5.16666666666667,0.215277777777778,24,"Central Ridged Triangle","Two Ridged Troughed Trident"
25,147,25,147,6.08333333333333,0.253472222222222,24,"Central Ridged Triangle","Two Ridged Wedge"
25,148,25,148,6.75,0.28125,24,"Central Ridged Triangle","Two Sectioned Wedge"
25,149,25,149,10.3333333333333,0.645833333333333,16,"Central Ridged Triangle","Volcano"
25,150,25,150,7,0.269230769230769,26,"Central Ridged Triangle","Wavey Trident"
25,151,25,151,8.25,0.34375,24,"Central Ridged Triangle","Wedged Branching Crown"
25,152,25,152,9.58333333333333,0.368589743589744,26,"Central Ridged Triangle","Whale Blow"
25,153,25,153,4.16666666666667,0.16025641025641,26,"Central Ridged Triangle","Wide Thin Ridged Trident"
25,154,25,154,8.5,0.326923076923077,26,"Central Ridged Triangle","Widespread Branching Crown"
25,155,25,155,5.58333333333333,0.21474358974359,26,"Central Ridged Triangle","Wilted tulip"
25,156,25,156,7.91666666666667,0.304487179487179,26,"Central Ridged Triangle","Wishbone"
25,157,25,157,2.75,0.105769230769231,26,"Central Ridged Triangle","Wrapped Trident"
25,158,25,158,5.66666666666667,0.354166666666667,16,"Central Ridged Triangle","Wrinkly"
25,159,25,159,10.6333333333333,0.443055555555556,24,"Central Ridged Triangle","Wrinkly Kite"
25,160,25,160,6.41666666666667,0.267361111111111,24,"Central Ridged Triangle","Zebra Hoof"
26,27,26,27,6.33333333333333,0.218390804597701,29,"Central Seven Ridged Extended Trident","Central Troughed Petal"
26,28,26,28,10.55,0.555263157894737,19,"Central Seven Ridged Extended Trident","Cheeky"
26,29,26,29,4.5,0.15,30,"Central Seven Ridged Extended Trident","Chubby Trident"
26,30,26,30,5.5,0.203703703703704,27,"Central Seven Ridged Extended Trident","Circular Petal"
26,31,26,31,8,0.333333333333333,24,"Central Seven Ridged Extended Trident","Circular tipping spine"
26,32,26,32,7.88333333333333,0.303205128205128,26,"Central Seven Ridged Extended Trident","Complex Central Ridged Triangle"
26,33,26,33,9.58333333333333,0.399305555555556,24,"Central Seven Ridged Extended Trident","Cracked Kite"
26,34,26,34,6.5,0.25,26,"Central Seven Ridged Extended Trident","Crinkle Tops"
26,35,26,35,10.6333333333333,0.664583333333333,16,"Central Seven Ridged Extended Trident","Cruciform Arrow"
